timestamp,channel_type,channel_name,channel_id,ad_cost,sales,homepage_visits,branded_searches,conversion_rate,bounce_rate,top_searched_words,search_volume,share_of_voice,region,user_id,age,gender,income_level,brand_awareness,recall_score,social_sentiment,engagement
2024-04-09 01:00:00,online,meta_ads,meta_ads_001,363.2344815954374,1490.9780339155718,738,144,0.08657614356308427,0.6029091462178318,sofa,6769,0.14614655535616,North,39795,38,Male,High,0.7370127346385592,0.4131045467931195,0.5137937542177637,86
2024-04-09 02:00:00,online,meta_ads,meta_ads_001,279.17343129309506,5104.595883402249,913,66,0.017966228223256525,0.3279721507693586,KIKA,4291,0.104489652446004,North,10983,36,Other,High,0.7609562885532712,0.9832138453784406,-0.4098595465002617,271
2024-04-09 03:00:00,online,meta_ads,meta_ads_001,237.66798153615463,7722.085017176502,420,264,0.13796497355550916,0.4034420516713679,wardrobe,9818,0.27210288964034074,South,21502,47,Male,Medium,0.2482164456949841,0.9341230297958069,-0.7658118377200038,238
2024-04-09 04:00:00,online,meta_ads,meta_ads_001,497.7023869835356,6249.662169490121,788,188,0.19410021343313108,0.5078735376832748,KIKA,7256,0.15707878894393834,South,38577,67,Female,Medium,0.7753877639504768,0.9747889139122853,-0.4849290995188331,11
2024-04-09 05:00:00,online,meta_ads,meta_ads_001,116.43819253365152,2576.49547735708,814,192,0.13449963983714425,0.5827065079326362,IKEA,8813,0.2562337263492484,East,20354,45,Other,High,0.7054193256331232,0.22806909708282358,-0.22531053672845025,26
2024-04-09 06:00:00,online,meta_ads,meta_ads_001,316.7275906579373,4064.4287787568082,256,207,0.0526307619123356,0.5257369888139729,wardrobe,6617,0.3138378649535226,North,77663,49,Female,Low,0.11080462003183601,0.9021266318333496,-0.8955905808098035,353
2024-04-09 07:00:00,online,meta_ads,meta_ads_001,448.6383617340471,3859.9693752402213,957,293,0.07749427609264262,0.48379247660388436,KIKA,5235,0.30679102482640924,South,95559,47,Male,Low,0.15298495758077577,0.39583863944870634,-0.042639491599650414,21
2024-04-09 08:00:00,online,meta_ads,meta_ads_001,359.24676853150163,3352.122218659024,830,144,0.19556360557510888,0.46589136407294013,sofa,9994,0.1563706311479196,South,33860,40,Male,Low,0.6816245516743423,0.11139109319067626,0.48001502554555686,437
2024-04-09 09:00:00,online,meta_ads,meta_ads_001,446.41548458970726,4088.219981625695,384,170,0.05256995828614651,0.49895869957701083,KIKA,6851,0.23148030929056815,South,43328,44,Other,High,0.44533350960733875,0.4521685023847619,0.027490288960923204,191
2024-04-09 10:00:00,online,meta_ads,meta_ads_001,201.35062415960266,5633.679596150089,900,55,0.11669052388034411,0.46061091190758224,sofa,8309,0.18536670753266954,North,82188,54,Female,Low,0.23149359961809932,0.5582767178242537,-0.8562093189709861,343
2024-04-09 11:00:00,online,meta_ads,meta_ads_001,172.39683931710766,8693.821223049483,127,61,0.0860862236495315,0.5247980465274296,wardrobe,7274,0.34961404855676753,South,52769,43,Male,Medium,0.13995690325266993,0.19739838121066483,-0.11970073730808295,16
2024-04-09 12:00:00,online,meta_ads,meta_ads_001,433.0725741059471,7678.293961543807,450,136,0.15597990660636213,0.7327911794280002,sofa,1819,0.35271580712199974,West,30771,20,Male,Low,0.24345850660518778,0.5839098551868307,0.41780921608566546,255
2024-04-09 13:00:00,online,meta_ads,meta_ads_001,227.35155928345725,8517.247336146103,182,238,0.17480396167617857,0.579697587832767,wardrobe,8161,0.14405921732633437,North,62084,48,Other,Low,0.9617625678894549,0.8375172257590583,-0.8838066920196201,483
2024-04-09 14:00:00,online,meta_ads,meta_ads_001,369.35704537579005,8952.433701067777,723,152,0.07475908212655638,0.6335725249931241,dining table,4114,0.04577760467270499,North,51250,19,Other,High,0.7548090774138727,0.4398858557552746,-0.880305620546223,425
2024-04-09 15:00:00,online,meta_ads,meta_ads_001,116.48686028635142,4745.3541048784655,765,153,0.1354753091028827,0.558489880238466,JYSK,978,0.0753571684963676,West,57867,27,Female,Medium,0.5749348788408645,0.41738032588087204,-0.25879719363803466,166
2024-04-09 16:00:00,online,meta_ads,meta_ads_001,390.12715641950365,4114.236556240725,469,213,0.11431906252836818,0.5858106094484015,wardrobe,8885,0.1531306794310447,East,88417,55,Other,Medium,0.9473864500491326,0.40492937820760966,-0.6100720717525818,183
2024-04-09 17:00:00,online,meta_ads,meta_ads_001,297.04219206119126,1518.6104351574563,640,84,0.06290445311053233,0.5470098970689081,dining table,6372,0.23005748235756637,East,60580,36,Male,Low,0.6571993939134435,0.9307850012953227,0.8695615826168408,496
2024-04-09 18:00:00,online,meta_ads,meta_ads_001,170.87523795970742,9374.42459688791,494,116,0.06166875253447033,0.21611991331749392,dining table,1709,0.26614693427612746,North,27331,48,Female,High,0.7530806694526005,0.1438822889111792,0.16268720747948628,338
2024-04-09 19:00:00,online,meta_ads,meta_ads_001,272.5267837815073,1592.4071614432955,579,155,0.11234001303113775,0.7997590293200121,dining table,9167,0.1392347080515401,North,86255,46,Female,High,0.3543866366552849,0.5005685277936598,-0.4253492011882076,343
2024-04-09 20:00:00,online,meta_ads,meta_ads_001,363.62463162786656,7670.219638334233,312,297,0.03926054597113696,0.22016554412773803,dining table,6814,0.2703246566533545,North,18572,42,Female,Low,0.6300836592302762,0.3381395087347452,0.40955345822990163,190
2024-04-09 21:00:00,online,meta_ads,meta_ads_001,55.34888398132266,4402.974740190284,713,141,0.1640538803316696,0.43708880494019225,wardrobe,5209,0.3757185936327649,West,19896,49,Male,Medium,0.22912951986805624,0.9044263228487448,-0.2501418972813423,474
2024-04-09 22:00:00,online,meta_ads,meta_ads_001,336.86017646635827,9539.026970492676,459,256,0.023110919448076382,0.2630694069793601,sofa,2548,0.2642855095958907,South,43077,34,Other,Medium,0.4640348306779979,0.18644703722542355,-0.73576871124198,290
2024-04-09 23:00:00,online,meta_ads,meta_ads_001,293.7158502229735,4776.418188407161,313,254,0.0279691523795801,0.2581570702645595,dining table,2236,0.07184043948329699,West,95334,68,Female,Medium,0.12991629248794911,0.4702984900123698,-0.5255355403128392,318
2024-04-10 00:00:00,online,meta_ads,meta_ads_001,149.12877548602967,8349.475162192448,403,112,0.07502299869618083,0.6761161710046902,IKEA,7066,0.23607087606127478,South,81325,62,Male,High,0.2949652788244125,0.4661345368279771,0.28549456891875136,487
2024-04-10 01:00:00,online,meta_ads,meta_ads_001,388.84148328928853,3543.893489473089,254,132,0.03243743405745534,0.4555554676148462,dining table,2153,0.2213392515391233,South,85226,66,Other,Low,0.16738176648040723,0.8995549757923204,-0.8962477880060167,246
2024-04-10 02:00:00,online,meta_ads,meta_ads_001,186.55744308494053,3691.79845519462,479,217,0.10038300403854357,0.6806832249792589,sofa,7863,0.3495730432503841,East,56221,40,Female,High,0.4490009375565083,0.29394410053687253,-0.4546219199038726,166
2024-04-10 03:00:00,online,meta_ads,meta_ads_001,174.58741919595414,6359.674688905908,299,131,0.08593841918395537,0.3636718824084989,sofa,183,0.14661819153306,West,51620,35,Other,Medium,0.8587316481746411,0.68040586927145,-0.5833770447156508,260
2024-04-10 04:00:00,online,meta_ads,meta_ads_001,262.0482570496952,9981.843703367264,779,80,0.14714386121828624,0.3538776750837409,JYSK,9731,0.1749487879221052,West,95367,28,Other,High,0.4401406957105478,0.22096551419901017,-0.597729778646936,230
2024-04-10 05:00:00,online,meta_ads,meta_ads_001,354.26735529006413,5658.151761812766,337,86,0.19107078948984688,0.3507388290886773,JYSK,2768,0.24347703163973256,North,20264,69,Other,Medium,0.848475663395179,0.9585781426724884,0.3655248239519422,347
2024-04-10 06:00:00,online,meta_ads,meta_ads_001,467.98068914431445,9426.777727539615,770,262,0.15317613110043393,0.5696873758447516,dining table,5331,0.21452587157938993,West,26049,37,Male,Low,0.6908484813209986,0.6337134633450573,0.651633833508729,232
2024-04-10 07:00:00,online,meta_ads,meta_ads_001,113.61075940944679,8076.24845423855,804,280,0.04409524594731483,0.6889996339073601,dining table,8990,0.290416471038018,South,87164,30,Female,Medium,0.558576501967745,0.6636310572886033,0.43173321612851745,220
2024-04-10 08:00:00,online,meta_ads,meta_ads_001,228.41065433828015,8162.778827595114,266,182,0.1877490442382366,0.4713566060451444,KIKA,1920,0.025751706455873366,South,77678,41,Female,Low,0.3132025239351975,0.49039606149442494,0.2914556316010244,346
2024-04-10 09:00:00,online,meta_ads,meta_ads_001,80.14531663068347,4923.639902158877,325,298,0.08450535218508276,0.4275493343846495,KIKA,4514,0.22977124749071434,West,90379,60,Female,High,0.9299404835597371,0.40805444139969005,0.8329035436357279,143
2024-04-10 10:00:00,online,meta_ads,meta_ads_001,391.3478363622841,4478.880251555205,978,164,0.10009597857611345,0.7841477325209898,JYSK,7349,0.05745203827151136,East,39236,37,Male,High,0.14878072795782996,0.2914087865453887,-0.8832152391514063,341
2024-04-10 11:00:00,online,meta_ads,meta_ads_001,251.47980035661232,2727.2962728173384,350,170,0.09009948510042075,0.2700524216069833,dining table,9390,0.13293150708269133,East,31123,68,Other,High,0.7200217159289337,0.643588978449033,-0.6650338280475185,431
2024-04-10 12:00:00,online,meta_ads,meta_ads_001,368.1181108346833,9675.471402852882,379,258,0.0633039344246666,0.49197960922693557,KIKA,6672,0.26803447599763225,North,36007,59,Male,Medium,0.659115903528432,0.9591055708134142,-0.1711862886589357,268
2024-04-10 13:00:00,online,meta_ads,meta_ads_001,194.98749078932929,9634.542511994381,575,260,0.18005841468152195,0.4450926519088607,IKEA,7727,0.0713915382309493,North,90361,45,Female,Low,0.4969373700308741,0.42381185868316273,-0.25509671299226455,44
2024-04-10 14:00:00,online,meta_ads,meta_ads_001,429.94275863284554,7723.609608791645,597,181,0.07312538452035705,0.25887595795213425,wardrobe,2994,0.13044831584680525,South,20142,52,Other,High,0.3162888597633448,0.8948411997958488,-0.16389679407395508,192
2024-04-10 15:00:00,online,meta_ads,meta_ads_001,290.6726352080516,3666.272048674026,832,167,0.1199333292391138,0.36092021725293155,JYSK,3517,0.28417252830577167,West,38498,38,Male,High,0.48762634316074016,0.23389868156252472,-0.587090189914588,312
2024-04-10 16:00:00,online,meta_ads,meta_ads_001,474.6235198206448,3206.6158630805394,634,203,0.05560638103112274,0.21706472754746722,JYSK,348,0.26381404458546526,South,43226,23,Male,Low,0.8854954529980786,0.9425134187936207,-0.7009933688395433,170
2024-04-10 17:00:00,online,meta_ads,meta_ads_001,85.46658761481538,9897.492181482667,800,201,0.1615013212063343,0.7261725733897744,sofa,7910,0.045505470991797844,South,50348,24,Male,Medium,0.8530894992294588,0.41543765550826894,0.01838649491585609,102
2024-04-10 18:00:00,online,meta_ads,meta_ads_001,281.4245710439335,1598.8853359735976,510,216,0.15709774531054546,0.5647097173942408,dining table,1990,0.23513471246200635,West,37524,46,Male,High,0.9472431249793263,0.44175449043401116,0.8561050481375874,396
2024-04-10 19:00:00,online,meta_ads,meta_ads_001,394.9048606989644,8592.078629271782,883,233,0.06629930630493835,0.6890110987221505,JYSK,7980,0.06742924014826938,South,59489,40,Other,Medium,0.3770138859627232,0.5165580313308954,-0.21606107530016594,206
2024-04-10 20:00:00,online,meta_ads,meta_ads_001,320.0686916331266,4199.122004342272,528,231,0.1394952738972562,0.5129326714417939,JYSK,2215,0.10838583769865215,South,25298,69,Male,Medium,0.4483937425319856,0.7464198429528852,-0.9132935717609438,324
2024-04-10 21:00:00,online,meta_ads,meta_ads_001,60.43736319207924,4769.8274775449845,638,87,0.14373597128804044,0.5597058976531366,KIKA,6681,0.18909239866795371,East,22135,22,Other,Medium,0.116853537393877,0.7476880903201317,0.4123346857790491,215
2024-04-10 22:00:00,online,meta_ads,meta_ads_001,487.55240525474636,8487.798838739534,542,159,0.11687716905990557,0.6205126866854991,IKEA,3163,0.05264526108629376,North,82916,39,Male,High,0.9486549952480073,0.5316297262476988,-0.4177901889456501,493
2024-04-10 23:00:00,online,meta_ads,meta_ads_001,184.21866188415427,1815.427144048222,309,231,0.12411369263161733,0.744806976478529,dining table,5751,0.3975223174882411,East,46788,26,Female,High,0.39645108263554196,0.5708376093825424,-0.5098099853902158,485
2024-04-11 00:00:00,online,meta_ads,meta_ads_001,162.1750398648719,4187.527106682314,646,196,0.11914638127525119,0.2550511326955075,wardrobe,1906,0.07449412881106043,North,34920,49,Male,Low,0.463747439379694,0.12700943899672706,-0.35148399860407586,498
2024-04-11 01:00:00,online,meta_ads,meta_ads_001,268.5469440229608,9568.218494526158,809,271,0.025554236759020667,0.3985690368414362,IKEA,7400,0.31471192508715573,North,72015,27,Male,Low,0.917024150302655,0.3738670314024931,0.4476310478157526,361
2024-04-11 02:00:00,online,meta_ads,meta_ads_001,293.97114838550704,7291.593214941307,590,75,0.13735041549561916,0.6254157144200003,wardrobe,8587,0.33363714955905777,North,73010,63,Female,Medium,0.5739385871501319,0.41141536680754853,0.6376387737406082,27
2024-04-11 03:00:00,online,meta_ads,meta_ads_001,394.8296619154214,7794.452483253013,570,176,0.09925725186935133,0.7750103378008357,sofa,2794,0.39784094825944055,East,15643,60,Other,High,0.6095570875799302,0.6028545418531834,0.1761121346779273,243
2024-04-11 04:00:00,online,meta_ads,meta_ads_001,226.97314594654512,7817.547708599288,785,101,0.09330688330286857,0.7884844570940033,JYSK,5593,0.1771747549623847,West,60094,66,Male,Medium,0.25860955433582516,0.602469790634174,-0.3550424925608968,497
2024-04-11 05:00:00,online,meta_ads,meta_ads_001,247.98216940799549,1545.1307484755007,829,252,0.17339985156854215,0.5828618054823576,KIKA,8323,0.35089686285434263,South,26729,45,Male,Low,0.548794018736789,0.7389098179550858,-0.37904353376544364,391
2024-04-11 06:00:00,online,meta_ads,meta_ads_001,290.73196217022394,2828.8683393438805,667,167,0.014413075557612365,0.31615908665292036,IKEA,4750,0.3834403812165719,West,63046,28,Female,Medium,0.9263877408178968,0.7453245665962728,-0.751383300189074,342
2024-04-11 07:00:00,online,meta_ads,meta_ads_001,227.4741948837383,5421.369304730906,994,110,0.057749834412163484,0.27152534684837404,wardrobe,8226,0.07742871650892018,West,71039,24,Other,Medium,0.6028462792971334,0.3116896517908747,0.8666020964703891,75
2024-04-11 08:00:00,online,meta_ads,meta_ads_001,461.5466355955202,4313.352092278376,763,280,0.033066664970121805,0.7676261865682554,dining table,892,0.19698007473321774,North,51284,47,Female,High,0.32960472817578224,0.7931684359943423,0.2762787979376391,253
2024-04-11 09:00:00,online,meta_ads,meta_ads_001,433.0633849854135,4698.210638195682,562,244,0.016714798475847895,0.4603566136775045,sofa,4291,0.033404219353874214,North,82146,60,Male,Medium,0.12806277772128657,0.11764321124165385,-0.946050760288272,418
2024-04-11 10:00:00,online,meta_ads,meta_ads_001,254.73816278504523,8033.026407631053,649,293,0.062378629558430036,0.3168896199576109,sofa,1189,0.2520823646894386,East,94058,62,Other,Medium,0.4026715961086612,0.7445456961460484,0.3247341903733614,285
2024-04-11 11:00:00,online,meta_ads,meta_ads_001,50.08768805179271,1132.1131156096176,576,199,0.19781049183098875,0.7603355094665607,JYSK,8521,0.2367484011740609,East,96309,68,Male,High,0.6153318226580121,0.19185499316748078,-0.1056931516129842,208
2024-04-11 12:00:00,online,meta_ads,meta_ads_001,455.4205229881763,6944.427336891149,297,194,0.06134354290943902,0.26271456293858714,JYSK,2880,0.08960925101864689,South,21804,55,Female,High,0.13835195953374713,0.7566833875790971,0.9451159260938389,468
2024-04-11 13:00:00,online,meta_ads,meta_ads_001,105.95145804775936,1000.9920862164021,620,188,0.13610410576119658,0.6377426581142451,wardrobe,4597,0.3211820759687092,West,67867,51,Male,Low,0.6488133195620406,0.5744062815115639,0.6381376496128139,462
2024-04-11 14:00:00,online,meta_ads,meta_ads_001,160.0305868373208,1567.5267301861932,598,160,0.03247678910773708,0.5751578165260005,wardrobe,889,0.02453480187778055,West,17816,63,Female,High,0.5710724444063016,0.4935290506147829,-0.6573684923344036,422
2024-04-11 15:00:00,online,meta_ads,meta_ads_001,118.5625779644292,4674.575078538615,610,216,0.12435104970897369,0.2526407986285351,sofa,4294,0.3244286564097473,South,37473,45,Female,Medium,0.8050919222499138,0.7215997507852862,0.4402222377497329,27
2024-04-11 16:00:00,online,meta_ads,meta_ads_001,130.9170064914607,8568.536678243392,789,238,0.19705148179627954,0.40324927738366534,wardrobe,4557,0.020391663553908278,North,21932,49,Other,Low,0.12599935504476564,0.13273375037250945,-0.028867992329473235,81
2024-04-11 17:00:00,online,meta_ads,meta_ads_001,411.29489205042563,2304.9618900801443,424,288,0.0654491294574884,0.28995841372400644,JYSK,6771,0.2661632367331766,East,59410,33,Female,Low,0.8027626103368637,0.30112329310802055,-0.6259096726601436,164
2024-04-11 18:00:00,online,meta_ads,meta_ads_001,310.7756487496659,5991.592682157504,787,268,0.17113436711136074,0.5626991555198968,sofa,4735,0.0407201104268115,South,93030,56,Other,Low,0.5687893411822962,0.6547961282208886,0.3974798146598981,387
2024-04-11 19:00:00,online,meta_ads,meta_ads_001,480.24282340640684,7106.547041440697,566,98,0.19953856226964176,0.4862678190064573,sofa,6061,0.10797795253180595,West,33709,18,Other,Low,0.43347639950174033,0.8624938659677361,0.09477515738849074,179
2024-04-11 20:00:00,online,meta_ads,meta_ads_001,154.1540805456724,3065.795957549445,872,156,0.12182527685694136,0.2025650747962946,dining table,6838,0.291546206231616,South,16487,51,Other,Medium,0.9688446787229417,0.4429968732506053,-0.939252242456859,331
2024-04-11 21:00:00,online,meta_ads,meta_ads_001,268.53570865905533,5610.972297426247,695,142,0.06878620908132672,0.7854263397703449,dining table,5255,0.11935787185390084,South,27204,58,Other,Medium,0.24410759251244774,0.3328853253702014,0.2931759010576518,364
2024-04-11 22:00:00,online,meta_ads,meta_ads_001,489.8427660871115,9202.66554824373,238,173,0.13797093938083968,0.40975078993372427,wardrobe,413,0.20935780099991658,West,15988,40,Other,Medium,0.5871926071819958,0.566862792210095,0.26997417972488136,291
2024-04-11 23:00:00,online,meta_ads,meta_ads_001,421.89958142364634,5610.056728289795,341,110,0.17052115919103758,0.35492263570223004,wardrobe,6733,0.36694682511284465,West,37364,67,Female,Medium,0.38888332623323063,0.6600837271481572,-0.7118296778970747,160
2024-04-12 00:00:00,online,meta_ads,meta_ads_001,377.87705560422097,2415.907556088832,415,189,0.042556546162775884,0.33346577347646167,JYSK,332,0.029357398074265552,East,48403,37,Female,Low,0.5747377409158022,0.4780927282651718,-0.3020245460066142,270
2024-04-12 01:00:00,online,meta_ads,meta_ads_001,135.03884061685636,6650.328670187902,766,190,0.09597799512987612,0.29528953770414074,JYSK,5835,0.3263211195569127,East,31048,35,Other,Medium,0.5970479073223709,0.8890396143937795,0.17179794150207983,89
2024-04-12 02:00:00,online,meta_ads,meta_ads_001,396.2324304093722,6329.801620076626,832,107,0.07064566492352978,0.799482245729906,dining table,9321,0.03545607944171092,West,17093,35,Female,Low,0.1805034235823612,0.5710948379740121,-0.7224339717865402,115
2024-04-12 03:00:00,online,meta_ads,meta_ads_001,206.404305168163,1242.592838183181,234,60,0.06383820942285218,0.37706568072896296,sofa,7949,0.0594499892913039,East,93483,59,Other,High,0.6950216322265148,0.1322412288135265,0.705446755669513,20
2024-04-12 04:00:00,online,meta_ads,meta_ads_001,288.74160367104093,1815.3496517280996,287,241,0.1735560395406328,0.443308098334569,IKEA,2811,0.056534450516792234,East,39196,57,Female,Medium,0.6710333463271106,0.30074855923557137,-0.9450279074245924,412
2024-04-12 05:00:00,online,meta_ads,meta_ads_001,324.12254586779306,2411.032196269097,789,208,0.09011426129614931,0.7228135497068535,KIKA,8040,0.39769989045218324,East,32727,38,Other,High,0.7925205471710176,0.5055823278260331,-0.7943251700612901,217
2024-04-12 06:00:00,online,meta_ads,meta_ads_001,324.21367018591434,2226.6016980568293,678,188,0.07442450494274343,0.585132502125727,KIKA,3444,0.08027266453929802,West,52167,25,Male,High,0.1815926442932539,0.72795296711524,-0.7677861602902318,489
2024-04-12 07:00:00,online,meta_ads,meta_ads_001,376.93556236108236,3335.191935048398,168,298,0.1246670028709426,0.42121664704716355,IKEA,2222,0.3597371200399446,North,34884,51,Male,Medium,0.3675326922133191,0.29777701941332996,0.05621425195011032,405
2024-04-12 08:00:00,online,meta_ads,meta_ads_001,347.76594168899254,5086.947909120112,538,171,0.051686300131102446,0.738997061554312,wardrobe,3879,0.39646354354915614,North,44607,67,Other,Low,0.6850995397552911,0.978631695745679,0.24022802433725055,139
2024-04-12 09:00:00,online,meta_ads,meta_ads_001,80.76689568976542,4345.44668109086,176,154,0.053679763207935,0.6498345213281602,KIKA,5754,0.15967606046079622,East,83211,28,Female,High,0.22305774332404765,0.38670243236927515,-0.19251840699702694,180
2024-04-12 10:00:00,online,meta_ads,meta_ads_001,255.80616167709826,9015.849022641372,499,220,0.10885485886558588,0.3367403045250198,KIKA,9172,0.25610893197618734,North,54312,60,Other,Medium,0.709838389709598,0.5792321861745295,-0.4226663446636676,415
2024-04-12 11:00:00,online,meta_ads,meta_ads_001,348.80972302399067,6508.9846846570335,473,298,0.08776181844277499,0.5862433967599523,IKEA,1272,0.3138455889678089,East,50769,68,Female,High,0.1531240397383807,0.11706974625793706,0.6186347512511148,419
2024-04-12 12:00:00,online,meta_ads,meta_ads_001,183.1968419745779,8885.299149656588,111,85,0.06604665294524165,0.7534390989754409,IKEA,7417,0.16313158191612123,North,19575,60,Other,High,0.40143839766366496,0.8964016492877239,-0.8634280325471597,42
2024-04-12 13:00:00,online,meta_ads,meta_ads_001,190.87550924737536,5743.35392425839,586,179,0.02025071513207942,0.4978765270702476,dining table,7844,0.07310751479414485,North,45074,27,Other,Medium,0.8620400100992672,0.8099511881726651,-0.4394162777344166,33
2024-04-12 14:00:00,online,meta_ads,meta_ads_001,106.05539648957699,1808.8342362040596,894,136,0.1089471053413191,0.6401674416990004,sofa,259,0.1791674700790989,South,20664,25,Female,High,0.7968621613430441,0.27591220386603343,-0.9217688423920585,206
2024-04-12 15:00:00,online,meta_ads,meta_ads_001,238.3767436886849,5169.587041597913,857,110,0.16515574906420427,0.7826622463934956,JYSK,8063,0.3110361815511484,East,90650,64,Female,Low,0.6802846437043791,0.9399130221158586,-0.972219730067464,414
2024-04-12 16:00:00,online,meta_ads,meta_ads_001,494.0736954377786,8398.292921581284,848,213,0.171761669004351,0.6142484845371279,dining table,2229,0.31449747747187723,North,97060,25,Other,Low,0.8834125749625911,0.3842557874176642,-0.2932402261355975,55
2024-04-12 17:00:00,online,meta_ads,meta_ads_001,178.39371257961682,2746.933904503973,863,127,0.05473359614795524,0.2614632138596484,KIKA,3178,0.0999101289466562,North,86695,36,Male,High,0.7383425897549803,0.7229676595421054,-0.610352675110136,283
2024-04-12 18:00:00,online,meta_ads,meta_ads_001,289.14660170874413,1820.9285087738479,516,278,0.12393182875002277,0.3467357305587736,JYSK,2329,0.07823659955739115,South,23299,18,Male,High,0.5674375946897227,0.8370786862149399,-0.46326829032350747,240
2024-04-12 19:00:00,online,meta_ads,meta_ads_001,384.456763750588,3964.912645044341,306,98,0.17261744879795868,0.5570578624055894,dining table,3017,0.3690186738191364,North,38032,69,Male,Medium,0.981745750347208,0.7668230151134627,0.6418943149099363,142
2024-04-12 20:00:00,online,meta_ads,meta_ads_001,56.0737718979218,4500.080475761257,440,204,0.0876579263724903,0.3653334892231437,dining table,3113,0.02715962191774112,South,51397,20,Male,Low,0.7253704718103876,0.925824505626857,-0.6740398075015572,273
2024-04-12 21:00:00,online,meta_ads,meta_ads_001,455.1978018192345,3756.3190876531394,719,189,0.18710599528843042,0.7745250232334839,IKEA,9841,0.2965480055483839,North,75991,61,Male,High,0.6412304591317028,0.8778472843066376,0.5604667343036018,94
2024-04-12 22:00:00,online,meta_ads,meta_ads_001,223.94758312622233,2217.167070621004,820,235,0.18156592053461507,0.4432112204133043,JYSK,6426,0.02810434032423406,South,65919,49,Female,Low,0.46798350485820817,0.995150362682449,0.3501012462927271,376
2024-04-12 23:00:00,online,meta_ads,meta_ads_001,441.102194019942,3257.5587374954307,410,270,0.04954544050957379,0.4743382434394191,dining table,1679,0.3367810198357853,South,68447,65,Male,High,0.9121712487211453,0.264350271318531,-0.3471089497183346,322
2024-04-13 00:00:00,online,meta_ads,meta_ads_001,67.52644650476512,7140.541641418993,407,55,0.05920331825103872,0.6209612560820704,IKEA,2060,0.3631117772010798,West,75498,33,Female,Medium,0.36613818604449355,0.3742856211040301,0.09311229035257562,14
2024-04-07 00:00:00,online,instagram,instagram_001,237.40597354780093,2867.631627252072,676,56,0.060986132777224436,0.46298232824125446,IKEA,3013,0.3193256550281184,South,15364,23,Other,Medium,0.17411375920950967,0.37923498518773735,0.25216730474886995,227
2024-04-07 01:00:00,online,instagram,instagram_001,378.6919165237353,6697.070132788345,104,192,0.10707428003053766,0.5379987523044774,IKEA,4795,0.10137208970097973,West,75626,23,Female,Medium,0.9123515695210719,0.7061212645481615,0.8453146782492027,308
2024-04-07 02:00:00,online,instagram,instagram_001,179.5508483428456,4830.259241272157,731,244,0.07375414460619877,0.37662821532676427,IKEA,1106,0.1544975324267389,West,87622,21,Female,Medium,0.8610690812741343,0.5565317957272269,0.09450030209597582,320
2024-04-07 03:00:00,online,instagram,instagram_001,75.00311272292808,1145.0557403898783,470,195,0.09645223931908498,0.3815132555083199,JYSK,7214,0.15899291523230635,North,86925,69,Female,Low,0.9038666646317384,0.8932404942743826,-0.8752091935138933,245
2024-04-07 04:00:00,online,instagram,instagram_001,354.18718642606996,1253.4849461508948,830,87,0.04163491470925892,0.45468590110936974,KIKA,1243,0.3827774677549554,South,26855,60,Male,Low,0.10518666094642559,0.13536815750912434,-0.19262630000269954,177
2024-04-07 05:00:00,online,instagram,instagram_001,341.9582741313827,5240.2088662428,976,75,0.07207845121162618,0.38848736909036363,sofa,7652,0.16963162426323122,North,63634,20,Other,High,0.7677131324744753,0.6844667675497572,0.3159813771828357,277
2024-04-07 06:00:00,online,instagram,instagram_001,410.73322795829404,2649.032802148189,654,215,0.023360152616373267,0.74919895014111,JYSK,1324,0.096528992174824,North,64278,41,Female,High,0.594044302745475,0.5297189235644124,-0.23022929812547388,202
2024-04-07 07:00:00,online,instagram,instagram_001,327.24779301629593,6265.3784333026815,287,108,0.17904495196041129,0.22517274277437738,dining table,4595,0.2566143262927828,West,11111,35,Female,Low,0.6158614903825778,0.23888064112088586,0.999182793480466,251
2024-04-07 08:00:00,online,instagram,instagram_001,120.60123123826239,4673.726035948192,125,101,0.04776297066202987,0.3407420959221648,JYSK,8359,0.17663409678183903,East,68251,49,Other,High,0.5222817886174801,0.7689267164013341,-0.18924277265250988,171
2024-04-07 09:00:00,online,instagram,instagram_001,433.9230764225892,6889.778519857505,878,210,0.15381102573146038,0.6851316777364529,JYSK,9306,0.10753122461514182,West,70258,65,Other,Medium,0.7684092259733973,0.47017616986542154,0.0924722528951003,373
2024-04-07 10:00:00,online,instagram,instagram_001,332.26375460841535,9571.556566575564,261,198,0.07641483975863574,0.7003748747989742,wardrobe,281,0.28890283503869846,North,21408,38,Male,Medium,0.9998553614287642,0.5784237138130152,-0.5492159347526411,348
2024-04-07 11:00:00,online,instagram,instagram_001,413.42436456575183,5758.625213157283,844,194,0.10013549059856072,0.2669330473785207,dining table,6432,0.0848508617926141,South,34002,65,Male,Medium,0.7394845233467471,0.9705394597267974,-0.6957235913956166,288
2024-04-07 12:00:00,online,instagram,instagram_001,398.3482041692184,8086.407432310896,229,156,0.0653395974976331,0.78425807000763,dining table,5046,0.2570080758571459,East,93274,46,Male,High,0.7102453744353906,0.5376070729226697,0.2906110771265018,464
2024-04-07 13:00:00,online,instagram,instagram_001,184.03901925128977,7777.3689668434345,632,111,0.14232384151040028,0.6160129099394653,dining table,7550,0.17790697679746006,East,87674,49,Female,Medium,0.6889939441120728,0.8410355790027785,0.1772254938313642,144
